work_key,title,author,publishers,first_sale_month,active_months,lifetime_net_sales,cum_1m_net_sales,observed_1m,cum_3m_net_sales,observed_3m,cum_6m_net_sales,observed_6m,cum_12m_net_sales,observed_12m,platform_count_12m,top_platform_share_12m
Down he Universe|||하야노늘,Down he Universe,하야노늘,프로무림,2024-02,2,2835,2205,Y,2205,Y,2205,Y,2205,Y,1,1.0
구대마왕|||,구대마왕,,프로무림,2024-02,3,9796,2448,Y,2448,Y,6122,Y,9796,Y,1,1.0
로그아웃이 너무 어렵다|||이형석,로그아웃이 너무 어렵다,이형석,포텐,2024-02,23,60221052,614892,Y,26690380,Y,36044332,Y,49226798,Y,2,0.9911
어센딩 블레이드|||이형석,어센딩 블레이드,이형석,포텐,2024-02,24,3489139,51827,Y,215908,Y,886825,Y,2276754,Y,20,0.2605
역대급 포식능력자의 차|||이세계사장,역대급 포식능력자의 차,이세계사장,포텐,2024-02,24,9976188,34,Y,991366,Y,2547577,Y,7183806,Y,18,0.1947
위대한 존재의째 아들은 재벌로 산다|||박재학,위대한 존재의째 아들은 재벌로 산다,박재학,포텐,2024-02,24,3836870,469714,Y,1754695,Y,3026614,Y,3601848,Y,1,1.0
재벌생활기록부|||백범,재벌생활기록부,백범,포텐,2024-02,2,203272,145005,Y,145005,Y,145005,Y,203272,Y,1,1.0
헌터의 신석기|||조건상,헌터의 신석기,조건상,포텐,2024-02,2,1684,1239,Y,1239,Y,1239,Y,1684,Y,1,1.0
검은 머리 미국 대재벌|||흑곰작가,검은 머리 미국 대재벌,흑곰작가,포텐,2024-03,23,61444896,25109016,Y,40292006,Y,49738619,Y,56249002,Y,18,0.5549
기레기 탈출기 저널리스트|||윤준모,기레기 탈출기 저널리스트,윤준모,포텐,2024-03,21,171506,2079,Y,12593,Y,58439,Y,137268,Y,9,0.2503
다시 쓰는 필모그래피|||윤준모,다시 쓰는 필모그래피,윤준모,포텐,2024-03,22,2044957,199,Y,101725,Y,437388,Y,936324,Y,15,0.5697
물약이 자꾸 땡겨|||윤준모,물약이 자꾸 땡겨,윤준모,포텐,2024-03,22,292583,12826,Y,60535,Y,170385,Y,228559,Y,15,0.4096
신의 알바|||윤준모,신의 알바,윤준모,포텐,2024-03,22,379111,1033,Y,30347,Y,96409,Y,215965,Y,15,0.3259
예능의 신|||윤준모,예능의 신,윤준모,포텐,2024-03,22,2053497,8186,Y,111486,Y,981279,Y,1352700,Y,16,0.4588
용사 노릇이 지겨워서 마왕군에 들어갔더니 하루하루가 행복해서 인생 절반 손해봤다|||FlowerJhin,용사 노릇이 지겨워서 마왕군에 들어갔더니 하루하루가 행복해서 인생 절반 손해봤다,FlowerJhin,올나이트노벨|포텐,2024-03,21,551039,8127,Y,77878,Y,102672,Y,134326,Y,8,0.6294
이세계 차는 먼치킨 편집장으로 종횡무진합니다|||쉴드태클,이세계 차는 먼치킨 편집장으로 종횡무진합니다,쉴드태클,올나이트노벨,2024-03,22,251495,3591,Y,84486,Y,90730,Y,170754,Y,9,0.4214
일단 고등학생이 이계로 왔습니다만|||프로스트,일단 고등학생이 이계로 왔습니다만,프로스트,프로무림,2024-03,8,10444,75,Y,1781,Y,1862,Y,5569,Y,1,1.0
재벌이 회귀했는데 뭔들 못하겠어|||,재벌이 회귀했는데 뭔들 못하겠어,,포텐,2024-03,21,8537826,80316,Y,5744180,Y,6400349,Y,7589513,Y,9,0.6106
E급 탱커의 비상|||홀로선별,E급 탱커의 비상,홀로선별,포텐,2024-04,22,6439494,1291,Y,177919,Y,2839547,Y,3389036,Y,2,0.9961
다시 태어난 야구 천재|||소구장,다시 태어난 야구 천재,소구장,포텐,2024-04,22,35137975,1345,Y,4837830,Y,14526996,Y,25979858,Y,22,0.3182
법보다 주먹|||강산,법보다 주먹,강산,포텐,2024-04,22,81149980,51,Y,9512513,Y,25290231,Y,59375026,Y,17,0.655
화룡 가문의 천재가 돌아왔다|||만금,화룡 가문의 천재가 돌아왔다,만금,포텐,2024-04,18,1760912,6,Y,63614,Y,1647292,Y,1742397,Y,2,0.9968
EX급 절대반지를 얻었다|||김현준,EX급 절대반지를 얻었다,김현준,포텐,2024-05,21,139805650,3219134,Y,14027765,Y,45593604,Y,92916051,Y,18,0.2701
나태한 연기 천재|||빅피쉬,나태한 연기 천재,빅피쉬,포텐,2024-05,20,6157932,3859,Y,283878,Y,3145152,Y,4525356,Y,5,0.8075
내 딸은 얼굴 천재|||진혁,내 딸은 얼굴 천재,진혁,포텐,2024-05,20,2792796,135294,Y,441147,Y,1225939,Y,2228895,Y,16,0.4304
법보다 주먹 완|||조건상,법보다 주먹 완,조건상,포텐,2024-05,17,4354450,346035,Y,342390,Y,364162,Y,2287927,Y,4,0.7489
아이돌 공략법으로 데뷔합니다|||당근맛쿠키,아이돌 공략법으로 데뷔합니다,당근맛쿠키,포텐,2024-05,20,25646708,2828,Y,762951,Y,14087146,Y,18910042,Y,2,0.998
게임 속레벨이 되었다|||윤준모,게임 속레벨이 되었다,윤준모,포텐,2024-06,19,735198,7910,Y,21790,Y,27968,Y,647836,Y,7,0.8799
괴물투수|||윤준모,괴물투수,윤준모,포텐,2024-06,19,2080165,60316,Y,165797,Y,552182,Y,1699872,Y,18,0.2241
내가 매니지먼트다|||윤준모,내가 매니지먼트다,윤준모,포텐,2024-06,19,421285,45497,Y,94427,Y,192330,Y,264259,Y,12,0.285
마법사 소드마스터가 되다|||윤준모,마법사 소드마스터가 되다,윤준모,포텐,2024-06,19,2295755,51348,Y,74211,Y,110717,Y,1888747,Y,8,0.8948
배트 브래이커|||윤준모,배트 브래이커,윤준모,포텐,2024-06,19,1094576,74636,Y,260521,Y,411203,Y,846011,Y,13,0.2655
수를 읽는 남자 세상을 바꾸는 컨설턴트|||준강,수를 읽는 남자 세상을 바꾸는 컨설턴트,준강,포텐,2024-06,19,10447803,603076,Y,1996801,Y,4052082,Y,8904212,Y,22,0.2125
아이돌 매니저가 변태 사진사임|||탄마,아이돌 매니저가 변태 사진사임,탄마,올나이트노벨,2024-06,20,2643498,130013,Y,198620,Y,1348552,Y,2177578,Y,18,0.2324
야구를 못할 수가 없음|||,야구를 못할 수가 없음,,포텐,2024-06,18,429325,177312,Y,239415,Y,250199,Y,355162,Y,2,0.9531
잃을 게 없는 놈이 너무 세다|||윤준모,잃을 게 없는 놈이 너무 세다,윤준모,포텐,2024-06,19,1559631,122665,Y,224428,Y,283536,Y,1097422,Y,7,0.6333
회귀해서 천재 PD|||조도모,회귀해서 천재 PD,조도모,포텐,2024-06,20,41502838,466413,Y,13712830,Y,19765120,Y,30454556,Y,3,0.6567
게임 시스템으로 현실 대박|||강산,게임 시스템으로 현실 대박,강산,포텐,2024-07,18,3034925,291418,Y,600405,Y,2315196,Y,2798744,Y,16,0.243
그라운드 볼러|||윤준모,그라운드 볼러,윤준모,포텐,2024-07,18,851441,24883,Y,97562,Y,420939,Y,692598,Y,17,0.2228
김 대리는 벼락부자|||글고래,김 대리는 벼락부자,글고래,포텐,2024-07,18,51142220,813615,Y,41591698,Y,43239759,Y,48358568,Y,2,0.9892
깡촌 마을 키워서 힐링한다|||인기영,깡촌 마을 키워서 힐링한다,인기영,포텐,2024-07,19,32731886,614997,Y,12996895,Y,21555169,Y,26876866,Y,16,0.7581
소드마스터 플레이어|||라마현,소드마스터 플레이어,라마현,포텐,2024-07,18,1687302,29971,Y,161893,Y,500078,Y,1420521,Y,18,0.3795
신석기 오펜스 족장이 되었다|||강산,신석기 오펜스 족장이 되었다,강산,포텐,2024-07,18,2537946,122535,Y,238772,Y,1393500,Y,2113437,Y,18,0.3363
악당에서 재벌까지|||강산,악당에서 재벌까지,강산,포텐,2024-07,18,5760028,594316,Y,1403076,Y,4361713,Y,5422007,Y,18,0.4142
야구랑 연애를 잘함|||강산,야구랑 연애를 잘함,강산,포텐,2024-07,18,1767187,78058,Y,285622,Y,1029570,Y,1378774,Y,17,0.2735
역대급 빌런이 되었다|||강산,역대급 빌런이 되었다,강산,포텐,2024-07,19,2106787,78573,Y,336653,Y,1309726,Y,1741447,Y,18,0.3341
진짜 사나이|||강산,진짜 사나이,강산,포텐,2024-07,18,3319556,244553,Y,607060,Y,2051758,Y,3053974,Y,19,0.4352
최강의 타이탄 라이더|||강산,최강의 타이탄 라이더,강산,포텐,2024-07,18,582923,34241,Y,56220,Y,316805,Y,533385,Y,18,0.4301
출판으로 재벌 되기|||강산,출판으로 재벌 되기,강산,포텐,2024-07,18,1738088,40320,Y,309885,Y,1182571,Y,1612229,Y,18,0.393
금수저 투자백서|||,금수저 투자백서,,포텐,2024-08,17,168790872,1168050,Y,46923493,Y,72231970,Y,126399399,Y,3,0.9862
나 홀로 고인물 플레이어|||웹중,나 홀로 고인물 플레이어,웹중,포텐,2024-08,17,471011,4196,Y,42305,Y,163346,Y,290293,Y,13,0.2792
내 몸속에 던전이 있다|||웹중,내 몸속에 던전이 있다,웹중,포텐,2024-08,17,686808,14701,Y,32612,Y,150837,Y,304724,Y,14,0.2091
마법천재 마술방송|||라마현,마법천재 마술방송,라마현,포텐,2024-08,18,704508,113003,Y,132838,Y,390694,Y,620590,Y,18,0.4465
만렙 사냥꾼 회귀하다|||이형석,만렙 사냥꾼 회귀하다,이형석,포텐,2024-08,17,2569447,96923,Y,238752,Y,882437,Y,2133076,Y,15,0.5712
밀리 국민배우 정도현|||,밀리 국민배우 정도현,,포텐,2024-08,13,1283000,235000,Y,1040000,Y,1150000,Y,1279000,Y,1,1.0
밀리 신흥재벌|||박재학,밀리 신흥재벌,박재학,포텐,2024-08,15,796000,330000,Y,520000,Y,655000,Y,768000,Y,1,1.0
밀리 역대급 포식능력자의 차|||이세계사장,밀리 역대급 포식능력자의 차,이세계사장,포텐,2024-08,17,7464440,945000,Y,5345000,Y,6045000,Y,7315960,Y,1,1.0
밀리 재벌가 장남은 가치를 본다|||유재무,밀리 재벌가 장남은 가치를 본다,유재무,포텐,2024-08,17,16332640,3360000,Y,10640000,Y,12680000,Y,15830880,Y,1,1.0
밀리 재벌생활기록부|||,밀리 재벌생활기록부,,포텐,2024-08,12,13648240,6670000,Y,10130000,Y,11605000,Y,13648240,Y,1,1.0
밀리 풍운기협|||예로나,밀리 풍운기협,예로나,포텐,2024-08,17,2975760,525000,Y,2150000,Y,2405000,Y,2791440,Y,1,1.0
밀리 헌터의 신석기|||,밀리 헌터의 신석기,,포텐,2024-08,12,2769800,1185000,Y,2115000,Y,2460000,Y,2769800,Y,1,1.0
제천금왕|||,제천금왕,,포텐,2024-08,8,908745,636899,Y,862153,Y,884553,Y,886569,Y,4,0.7701
중력술사 아스께끼맨|||테서스,중력술사 아스께끼맨,테서스,올나이트노벨,2024-08,15,334520,5103,Y,169232,Y,291156,Y,329357,Y,12,0.3036
코인 게이트를 열었다|||용병애쉬,코인 게이트를 열었다,용병애쉬,올나이트노벨,2024-08,18,6325923,478883,Y,3185179,Y,4438034,Y,5653998,Y,18,0.387
나 혼자 쿨타임 제로|||소구장,나 혼자 쿨타임 제로,소구장,포텐,2024-09,17,2664380,66997,Y,217164,Y,833058,Y,2065983,Y,20,0.1653
마나통이 너무 커요|||찬동,마나통이 너무 커요,찬동,포텐,2024-09,17,5715190,508255,Y,570798,Y,1658545,Y,3951699,Y,17,0.4777
멸망한 세상에서 죽이고 뺏고 따먹는다|||재활훈련중,멸망한 세상에서 죽이고 뺏고 따먹는다,재활훈련중,올나이트노벨,2024-09,12,817793,114382,Y,312463,Y,521433,Y,817793,Y,16,0.2656
서큐버스 프로게이머|||스즈나,서큐버스 프로게이머,스즈나,올나이트노벨,2024-09,16,489594,32697,Y,61166,Y,212341,Y,434041,Y,12,0.3214
엘프의 진자|||스즈나,엘프의 진자,스즈나,올나이트노벨,2024-09,16,307423,3248,Y,33957,Y,125184,Y,260365,Y,13,0.3299
전생에 천마였던 드래곤|||홍우진,전생에 천마였던 드래곤,홍우진,포텐,2024-09,16,2004759,4853,Y,269312,Y,792743,Y,1674321,Y,22,0.3733
천하무적대총관 천신우|||대나무꽃,천하무적대총관 천신우,대나무꽃,포텐,2024-09,17,38996644,231912,Y,9424345,Y,16644716,Y,23910191,Y,4,0.8365
회귀한 북부의 전투 사령관|||찬동,회귀한 북부의 전투 사령관,찬동,포텐,2024-09,17,1027454,57218,Y,68240,Y,461660,Y,799262,Y,18,0.2581
곤륜패선|||윤신현,곤륜패선,윤신현,포텐,2024-10,16,19952710,7,Y,1154473,Y,3380730,Y,18224619,Y,19,0.5631
괴물 농사꾼|||웹중,괴물 농사꾼,웹중,포텐,2024-10,13,1479759,2112,Y,1361490,Y,1403443,Y,1473185,Y,2,0.9969
기술포인트 찍고 우주테크 탑니다|||시공전사,기술포인트 찍고 우주테크 탑니다,시공전사,포텐,2024-10,16,5659214,611604,Y,2477080,Y,4077932,Y,5534290,Y,6,0.5792
눈으로 보는 광고 천재|||킹묵,눈으로 보는 광고 천재,킹묵,포텐,2024-10,15,1684056,4,Y,177526,Y,522683,Y,1275963,Y,17,0.3982
링커|||킹메이커,링커,킹메이커,포텐,2024-10,16,1597475,31878,Y,189016,Y,626270,Y,1252153,Y,15,0.3477
몬스터 홀|||킹메이커,몬스터 홀,킹메이커,포텐,2024-10,16,4091079,47268,Y,414967,Y,1237898,Y,2772511,Y,16,0.2906
미식축구가 너무 쉬움|||김군0619,미식축구가 너무 쉬움,김군0619,포텐,2024-10,16,97276808,7738053,Y,25863649,Y,51384606,Y,82641289,Y,21,0.5179
불사검마|||소구장,불사검마,소구장,포텐,2024-10,15,25815525,76157,Y,8294744,Y,13487331,Y,22989826,Y,3,0.9871
알피지 시티RPG CIY|||킹메이커,알피지 시티RPG CIY,킹메이커,포텐,2024-10,15,557961,12216,Y,63706,Y,223492,Y,461668,Y,12,0.3729
천마대전|||강태산,천마대전,강태산,프로무림,2024-10,1,15680,15680,Y,15680,Y,15680,Y,15680,Y,1,1.0
천재 감독 망배우가 됨|||박커터,천재 감독 망배우가 됨,박커터,포텐,2024-10,16,2926414,2597,Y,1809022,Y,2198826,Y,2720817,Y,4,0.9515
하급 서기관의 회귀|||킹메이커,하급 서기관의 회귀,킹메이커,포텐,2024-10,16,3231859,10300,Y,256336,Y,957543,Y,2153834,Y,17,0.2407
1980 독식하는 재벌|||,1980 독식하는 재벌,,포텐,2024-11,14,2128591,847500,Y,1712928,Y,1966005,Y,2112482,Y,3,0.5212
노가다 김씨 자동사냥으로 꿀 빱니다|||쇼츠,노가다 김씨 자동사냥으로 꿀 빱니다,쇼츠,포텐,2024-11,15,90364702,3747253,Y,11752333,Y,31644343,Y,82572259,Y,19,0.4652
무엇이든 만들어 드립니다|||윤신현,무엇이든 만들어 드립니다,윤신현,포텐,2024-11,15,1280420,504,Y,235138,Y,677222,Y,1152572,Y,18,0.2656
밀리 달마묵장|||,밀리 달마묵장,,포텐,2024-11,14,3348400,395000,Y,2520000,Y,2845000,Y,3199920,Y,1,1.0
법보다 주먹|||,법보다 주먹,,포텐,2024-11,15,18270773,326300,Y,1331393,Y,3052670,Y,17605277,Y,13,0.4329
북두무맥|||,북두무맥,,프로무림,2024-11,14,1404040,75000,Y,885000,Y,1150600,Y,1358600,Y,2,0.9435
속으로|||쉐도우스,속으로,쉐도우스,올나이트노벨|포텐,2024-11,14,658925,6930,Y,52902,Y,291508,Y,593788,Y,15,0.21
야성의 전설|||원하,야성의 전설,원하,올나이트노벨,2024-11,15,48856669,2709134,Y,13618683,Y,33410802,Y,46067256,Y,18,0.3632
재벌세는 행복하고 싶다|||신랑,재벌세는 행복하고 싶다,신랑,포텐,2024-11,14,28602876,1225300,Y,18019225,Y,22463472,Y,27641589,Y,3,0.9461
재벌집 외동딸과 하룻밤을 보냈다|||희나리T,재벌집 외동딸과 하룻밤을 보냈다,희나리T,포텐,2024-11,15,180408421,9261759,Y,33096376,Y,78014231,Y,166056216,Y,19,0.312
천재 배우 이름을 얻다|||킹묵,천재 배우 이름을 얻다,킹묵,포텐,2024-11,14,38029855,4436,Y,19587721,Y,25672587,Y,35721941,Y,2,0.9994
환생했더니 정령군주|||윤신현,환생했더니 정령군주,윤신현,포텐,2024-11,15,7327302,45833,Y,832900,Y,3618970,Y,6465123,Y,19,0.2679
NR당한 암컷용사는 모자상간으로 복수한다|||파랑깨굴,NR당한 암컷용사는 모자상간으로 복수한다,파랑깨굴,올나이트노벨,2024-12,12,80376,8505,Y,34590,Y,35031,Y,74916,Y,6,0.4811
검은 머리 미국 대재벌|||,검은 머리 미국 대재벌,,포텐,2024-12,14,4098723,1878458,Y,1994579,Y,2412364,Y,3335731,Y,3,0.6058
단권 다시 태어난 야구 천재|||소구장,단권 다시 태어난 야구 천재,소구장,포텐,2024-12,13,9094480,1772957,Y,4457807,Y,6826075,Y,8650573,Y,17,0.2661
드레곤 레어에 조난당했다|||이우찬,드레곤 레어에 조난당했다,이우찬,포텐,2024-12,14,172290885,6161958,Y,30589914,Y,92818023,Y,162697272,Y,19,0.4277
성형무공 가슴 키워드림|||탄마,성형무공 가슴 키워드림,탄마,올나이트노벨|포텐,2024-12,14,10417921,1551896,Y,4623999,Y,7746452,Y,10156359,Y,21,0.316
신들의 전쟁 에필로그|||정우식,신들의 전쟁 에필로그,정우식,프로무림,2024-12,4,11376,6192,Y,7164,Y,11376,Y,11376,Y,1,1.0
야훼의 날개 아담전쟁편|||이혜웅,야훼의 날개 아담전쟁편,이혜웅,프로무림,2024-12,1,5670,5670,Y,5670,Y,5670,Y,5670,Y,1,1.0
어웨이큰 분노의 학살자|||테서스,어웨이큰 분노의 학살자,테서스,올나이트노벨,2024-12,14,1088109,97146,Y,557860,Y,892697,Y,1046590,Y,14,0.3081
일찐 친구엄마와 가족들을 따먹는다|||미도파,일찐 친구엄마와 가족들을 따먹는다,미도파,올나이트노벨,2024-12,13,3981249,208501,Y,2189687,Y,3045207,Y,3867874,Y,11,0.4369
회귀 후 몰빵투자로 재벌 되기|||와이번스,회귀 후 몰빵투자로 재벌 되기,와이번스,포텐,2024-12,14,36648189,2291677,Y,12065871,Y,23677228,Y,33865248,Y,8,0.4276
검풍연가 화|||사마달,검풍연가 화,사마달,프로무림,2025-01,1,180,180,Y,180,Y,180,Y,180,Y,1,1.0
광고수익 천재 배우 이름을 얻다|||킹묵,광고수익 천재 배우 이름을 얻다,킹묵,포텐,2025-01,11,74928,28360,Y,33122,Y,49717,Y,74928,Y,1,1.0
광고수익회귀로 나 혼자 독식|||,광고수익회귀로 나 혼자 독식,,포텐,2025-01,11,42944,41807,Y,42010,Y,42546,Y,42944,Y,1,1.0
남자의 길|||,남자의 길,,포텐,2025-01,1,34477,34477,Y,34477,Y,34477,Y,34477,Y,1,1.0
내 몬스터만 스탯|||쩡킴,내 몬스터만 스탯,쩡킴,포텐,2025-01,13,76152741,6845573,Y,42298144,Y,58036000,Y,75830707,Y,22,0.3241
대망|||,대망,,포텐,2025-01,1,295093,295093,Y,295093,Y,295093,Y,295093,Y,1,1.0
또다시 작가|||윤신현,또다시 작가,윤신현,포텐,2025-01,13,1621337,47184,Y,353864,Y,986560,Y,1611542,Y,15,0.2556
리라이프 에이전트|||,리라이프 에이전트,,포텐,2025-01,1,79977,79977,Y,79977,Y,79977,Y,79977,Y,1,1.0
무림영웅 때려칩니다|||탄마,무림영웅 때려칩니다,탄마,포텐,2025-01,13,2788524,47287,Y,803839,Y,1599568,Y,2781906,Y,23,0.2033
사용 금지|||사용금지,사용 금지,사용금지,포텐,2025-01,1,5809,5809,Y,5809,Y,5809,Y,5809,Y,1,1.0
서클 소드마스터|||강철민,서클 소드마스터,강철민,포텐,2025-01,13,34281717,1841578,Y,9554287,Y,21375977,Y,34061788,Y,19,0.387
성공시대|||,성공시대,,포텐,2025-01,1,155871,155871,Y,155871,Y,155871,Y,155871,Y,1,1.0
알피지 시티|||킹메이커,알피지 시티,킹메이커,포텐,2025-01,3,96997,2860,Y,2860,Y,2860,Y,96997,Y,3,0.8309
애널리스트|||,애널리스트,,올나이트노벨,2025-01,13,15898871,702846,Y,2943127,Y,7872574,Y,15103537,Y,11,0.5448
영웅은 쉬고 싶다타플|||만선,영웅은 쉬고 싶다타플,만선,포텐,2025-01,10,103759,16382,Y,55466,Y,93071,Y,103759,Y,14,0.6294
육식동물 좀비 레전드 아포칼립스|||원하,육식동물 좀비 레전드 아포칼립스,원하,올나이트노벨,2025-01,13,12401631,560493,Y,2070868,Y,9850038,Y,12392751,Y,18,0.4849
제국의 꿈|||,제국의 꿈,,포텐,2025-01,1,6183,6183,Y,6183,Y,6183,Y,6183,Y,1,1.0
카레인|||,카레인,,포텐,2025-01,1,1267,1267,Y,1267,Y,1267,Y,1267,Y,1,1.0
태양전기|||윤신현,태양전기,윤신현,포텐,2025-01,13,16860392,8352,Y,4194505,Y,11849111,Y,16832019,Y,18,0.5625
효종|||,효종,,포텐,2025-01,4,414305,54299,Y,54299,Y,148384,Y,414305,Y,2,0.9814
검신재림|||윤신현,검신재림,윤신현,포텐,2025-02,12,31559526,236196,Y,8948511,Y,22069929,Y,31559526,Y,18,0.3135
게임 시스템으로 현실 대박|||,게임 시스템으로 현실 대박,,포텐,2025-02,12,5880212,309576,Y,2004526,Y,5320953,Y,5880212,Y,14,0.5786
구독했더니 히트작이 쉽다|||두루치기,구독했더니 히트작이 쉽다,두루치기,포텐,2025-02,9,3955541,108448,Y,2160518,Y,3001716,Y,3955541,Y,5,0.8301
다프D A F|||윤신현,다프D A F,윤신현,포텐,2025-02,11,164542,5532,Y,98787,Y,133261,Y,164542,Y,13,0.3869
레전더Legend Maker|||윤신현,레전더Legend Maker,윤신현,포텐,2025-02,11,212839,10241,Y,76467,Y,168482,Y,212839,Y,15,0.2184
멸망한 세계의 유적 사냥꾼|||킹메이커,멸망한 세계의 유적 사냥꾼,킹메이커,포텐,2025-02,12,44837236,3747883,Y,16206847,Y,30073078,Y,44837236,Y,17,0.4203
블레이즈|||윤신현,블레이즈,윤신현,포텐,2025-02,10,25126,7308,Y,18584,Y,22718,Y,25126,Y,8,0.4313
섹스마스터가 되어 다 따먹기|||낙필,섹스마스터가 되어 다 따먹기,낙필,올나이트노벨,2025-02,11,5523081,96633,Y,3438928,Y,4848263,Y,5523081,Y,16,0.3264
시간의 마에스트로|||류화수,시간의 마에스트로,류화수,포텐,2025-02,6,189409,63168,Y,176360,Y,185096,Y,189409,Y,9,0.4139
신석기 오펜스 족장이 되었다|||,신석기 오펜스 족장이 되었다,,포텐,2025-02,12,1389158,55429,Y,1027698,Y,1211635,Y,1389158,Y,15,0.3078
