작품,작가,출판사,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,총합
명성명운,송재일,포텐,360017.0,280841.0,124954.0,225827.0,324035.0,314275.0,452884.0,201900.0,355510.0,240995.0,284650.0,276662.0,1691665.0,1008240.0,338344.0,237320.0,169490.0,206388.0,468701.0,399351.0,463405.0,298461.0,201130.0,82634.0,132601.0,223197.0,214116.0,81206.0,150284.0,117317.0,91979.0,14836.0,62766.0,105891.0,65313.0,75276.0,123304.0,135578.0,40388.0,26967.0,44760.0,39202.0,73371.0,64298.0,31324.0,24120.0,402143.0,328383.0,266750.0,109975.0,101282.0,114630.0,35517.0,136462.0,54741.0,65963.0,31882.0,28896.0,13620.0,24225.0,12660242.0
창병이 돈을 밝힘,백범(白帆),포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45290.0,1736980.0,427280.0,128592.0,138040.0,3780.0,920565.0,1456559.0,899945.0,373984.0,578402.0,651594.0,351327.0,177988.0,140974.0,60111.0,42533.0,40291.0,18014.0,558893.0,96785.0,114714.0,2191996.0,1032391.0,191321.0,121886.0,111888.0,15921.0,0.0,0.0,0.0,0.0,5418.0,8694.0,12642156.0
골 때리는 엄마들,미도파,올나이트노벨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489230.0,568200.0,321110.0,178060.0,119060.0,127300.0,97536.0,1173799.0,992213.0,531147.0,609383.0,450451.0,691136.0,386628.0,394535.0,208470.0,215654.0,1175193.0,373189.0,442974.0,532555.0,496610.0,233054.0,254882.0,223763.0,159029.0,142625.0,248228.0,177930.0,224276.0,236251.0,163742.0,12638213.0
양과 늑대의 요람,어두운글,포텐,115612.0,182747.0,156800.0,453852.0,416416.0,203758.0,365309.0,321569.0,303517.0,347997.0,438340.0,328874.0,135080.0,196560.0,259796.0,228081.0,115228.0,99919.0,201147.0,479830.0,557429.0,437931.0,326572.0,342864.0,366478.0,412602.0,290553.0,263413.0,186898.0,212939.0,140048.0,163967.0,255480.0,193592.0,235281.0,125830.0,171134.0,111220.0,51271.0,100656.0,55144.0,244629.0,76024.0,124140.0,120298.0,70791.0,73096.0,114644.0,78931.0,93021.0,138143.0,132547.0,92360.0,92723.0,244993.0,94818.0,73185.0,79429.0,86036.0,182030.0,12563572.0
나는 재벌이다,박재학,포텐,210499.0,196177.0,195504.0,212306.0,342301.0,221450.0,165328.0,156863.0,199268.0,154601.0,138443.0,91443.0,38633.0,184524.0,713678.0,166664.0,398977.0,94276.0,123170.0,202107.0,119703.0,201805.0,109539.0,75314.0,689648.0,604726.0,619396.0,282921.0,348344.0,482442.0,91889.0,164984.0,70951.0,226086.0,202361.0,77829.0,37923.0,87247.0,135328.0,136326.0,97948.0,84556.0,123048.0,80530.0,902999.0,134516.0,185275.0,171939.0,348612.0,337077.0,230235.0,151760.0,50503.0,82799.0,73233.0,57686.0,69808.0,95864.0,194693.0,59192.0,12503247.0
육식동물 좀비 레전드 아포칼립스,원하,올나이트노벨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560493.0,614294.0,896081.0,5062438.0,1931306.0,785426.0,499027.0,412063.0,505894.0,354810.0,500254.0,270665.0,12392751.0
핵무기도 만들어 드림,북홀릭,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.0,1197.0,12088513.0,0.0,0.0,0.0,0.0,0.0,0.0,12092053.0
내 딸은 천재화백,택이아빠,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126359.0,249111.0,3118552.0,720045.0,988764.0,463102.0,752710.0,486556.0,386029.0,387376.0,270711.0,535276.0,144607.0,285678.0,495853.0,381660.0,288110.0,166939.0,143643.0,140820.0,79399.0,53886.0,129859.0,146680.0,283320.0,26909.0,34522.0,65773.0,58632.0,12171.0,29294.0,81675.0,202636.0,91242.0,11827899.0
리턴 레이드 헌터,인기영,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50067.0,286450.0,196034.0,480814.0,329437.0,380313.0,2414115.0,358447.0,128685.0,869622.0,627495.0,504958.0,274991.0,238009.0,110286.0,104870.0,166597.0,122923.0,158412.0,123860.0,72809.0,73487.0,1736658.0,673251.0,151149.0,150298.0,70805.0,83083.0,142452.0,74743.0,108242.0,99141.0,80583.0,121012.0,68467.0,11632565.0
무적천년,와룡강,프로무림,160896.0,181248.0,119262.0,123200.0,159968.0,243200.0,316160.0,322560.0,160000.0,131200.0,236800.0,280320.0,185600.0,239040.0,140800.0,182400.0,281600.0,233600.0,284800.0,373760.0,183040.0,424960.0,271360.0,214400.0,282880.0,405120.0,276800.0,274752.0,237440.0,217856.0,182272.0,231284.0,160256.0,181427.0,137600.0,219038.0,189976.0,172032.0,185600.0,188800.0,194456.0,122856.0,92376.0,107455.0,105240.0,107056.0,109312.0,139400.0,150654.0,129256.0,143992.0,162226.0,168446.0,86656.0,98560.0,111680.0,74240.0,108436.0,54400.0,147200.0,11407204.0
지존독보,와룡강,프로무림,174836.0,145315.0,184292.0,110456.0,188899.0,196643.0,269068.0,296274.0,256901.0,228938.0,255486.0,230149.0,281616.0,212079.0,297832.0,299587.0,210863.0,186589.0,137998.0,245202.0,311748.0,229477.0,193840.0,176256.0,288483.0,211457.0,194283.0,193979.0,176997.0,158546.0,146044.0,145077.0,227510.0,164400.0,159883.0,172669.0,234786.0,186551.0,139787.0,203106.0,205428.0,130060.0,131116.0,162891.0,117024.0,157275.0,105259.0,221517.0,149884.0,163066.0,204572.0,205563.0,129553.0,115246.0,131938.0,202549.0,114255.0,95284.0,106886.0,194142.0,11367410.0
타락 부부,미도파,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24850.0,179410.0,447633.0,587482.0,758956.0,631592.0,491345.0,594025.0,512538.0,461712.0,360297.0,297505.0,268067.0,308176.0,290051.0,200941.0,285842.0,171089.0,167387.0,265623.0,160727.0,187387.0,179523.0,215175.0,158507.0,145839.0,269465.0,197690.0,245016.0,192837.0,163289.0,232877.0,128666.0,137727.0,212152.0,160212.0,140979.0,118852.0,79138.0,115038.0,108799.0,197762.0,175218.0,11227396.0
블랙 라벨 외,전남규,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65136.0,748172.0,1160311.0,112965.0,1466722.0,1616098.0,683348.0,260164.0,909567.0,536244.0,155454.0,186217.0,507533.0,101432.0,305942.0,233957.0,56946.0,24640.0,50058.0,70126.0,165634.0,44618.0,19601.0,38901.0,44439.0,22400.0,102265.0,-4731.0,1323.0,26170.0,19209.0,24640.0,83492.0,111446.0,299350.0,93073.0,129502.0,97070.0,428327.0,59098.0,2445.0,79905.0,8361.0,6220.0,9702.0,2016.0,11165508.0
EX급 전생헌터,쥬시,포텐,1302497.0,340088.0,198996.0,4560825.0,877044.0,1093662.0,279286.0,157794.0,95074.0,52710.0,77756.0,275170.0,83930.0,16730.0,264918.0,116545.0,39155.0,66503.0,56324.0,6415.0,64920.0,44689.0,19599.0,18683.0,114307.0,78826.0,92996.0,46273.0,50938.0,14784.0,12306.0,1219.0,11445.0,26316.0,11649.0,35982.0,43636.0,39831.0,20847.0,-7423.0,11939.0,17490.0,23891.0,3070.0,3700.0,20858.0,15248.0,25416.0,8747.0,10825.0,21221.0,22659.0,17067.0,15936.0,34687.0,12450.0,17734.0,22755.0,6291.0,10932.0,11026161.0
황금수,나한,프로무림,159369.0,154120.0,365741.0,372892.0,541415.0,347902.0,222911.0,311321.0,349023.0,298860.0,301989.0,93029.0,244552.0,402787.0,289943.0,236369.0,128493.0,311799.0,442792.0,158831.0,120955.0,425880.0,172984.0,157430.0,1082004.0,284382.0,344540.0,277963.0,160650.0,54530.0,162190.0,300230.0,127610.0,148050.0,150045.0,96691.0,190682.0,54560.0,357229.0,150500.0,11970.0,3465.0,23499.0,21266.0,5355.0,25515.0,34266.0,39891.0,36981.0,21357.0,6174.0,24003.0,4221.0,5040.0,24948.0,77444.0,8249.0,14805.0,26712.0,5670.0,10974074.0
환골탈태1,와룡강,프로무림,107865.0,92245.0,114356.0,113441.0,135934.0,121511.0,231958.0,303497.0,235788.0,139211.0,168176.0,186075.0,220673.0,213230.0,232089.0,212764.0,215560.0,145105.0,222814.0,160122.0,216859.0,194499.0,144416.0,263789.0,223637.0,275654.0,252539.0,199244.0,146971.0,226112.0,150123.0,187488.0,157791.0,155062.0,206944.0,156999.0,170691.0,223433.0,178800.0,266714.0,135380.0,131099.0,263222.0,160773.0,181719.0,155768.0,121077.0,117577.0,238467.0,108533.0,79684.0,102650.0,136338.0,177184.0,111917.0,347406.0,169225.0,180736.0,94707.0,201523.0,10785164.0
신필천하,눈매,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21420.0,75740.0,69650.0,235259.0,523944.0,816047.0,413801.0,458534.0,919957.0,212477.0,120618.0,113177.0,577868.0,413059.0,212519.0,416914.0,298141.0,248773.0,132604.0,144559.0,100516.0,70101.0,58164.0,33152.0,23340.0,38304.0,116589.0,56817.0,155283.0,70481.0,45215.0,25615.0,50778.0,98803.0,1112446.0,347033.0,104355.0,125705.0,125590.0,81811.0,147376.0,136116.0,135492.0,159722.0,156529.0,152795.0,100946.0,72559.0,50664.0,156709.0,10534067.0
EX급 만능사제가 되었다,김현준,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502146.0,920174.0,4363762.0,3735848.0,10521930.0
망겜의 마지막 플레이어,연암,포텐,1395051.0,1835445.0,527807.0,461023.0,267309.0,206304.0,290192.0,205856.0,202146.0,108080.0,138810.0,60200.0,198730.0,107970.0,180930.0,1039939.0,400802.0,126527.0,115718.0,136506.0,95270.0,121919.0,318459.0,84227.0,263010.0,278412.0,234565.0,83879.0,91177.0,51760.0,7194.0,7899.0,36740.0,35451.0,37204.0,27402.0,30471.0,111933.0,53232.0,32403.0,46592.0,42911.0,33746.0,41565.0,31436.0,9697.0,33873.0,21721.0,28544.0,37986.0,31825.0,39278.0,15186.0,12338.0,5961.0,15481.0,14317.0,30408.0,584.0,4421.0,10505822.0
생사신,몽월,프로무림,7200.0,27000.0,1800.0,7200.0,15300.0,7200.0,28800.0,11700.0,5400.0,900.0,9900.0,12600.0,2700.0,2700.0,3600.0,246000.0,3383900.0,2931700.0,1398200.0,144600.0,137500.0,7200.0,2700.0,19800.0,27000.0,34700.0,98370.0,38425.0,15615.0,38430.0,19390.0,36855.0,86289.0,21210.0,45710.0,98444.0,1095336.0,31124.0,13230.0,25200.0,15750.0,6580.0,1260.0,13510.0,5670.0,28770.0,44156.0,8224.0,1610.0,5040.0,3710.0,5110.0,7490.0,5040.0,147560.0,20160.0,13860.0,12880.0,12320.0,2100.0,10501728.0
수를 읽는 남자 세상을 바꾸는 컨설턴트,준강,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603076.0,326981.0,1066744.0,776977.0,662933.0,615371.0,825710.0,900342.0,835924.0,762231.0,1129388.0,398535.0,104107.0,262068.0,349753.0,257273.0,349557.0,69493.0,151340.0,10447803.0
황금신수,나한,프로무림,181436.0,272510.0,464145.0,345349.0,255880.0,483034.0,258259.0,170804.0,231449.0,270576.0,111755.0,70966.0,52464.0,190077.0,444388.0,452463.0,418690.0,790707.0,686234.0,381723.0,235520.0,344155.0,238840.0,131985.0,93485.0,226100.0,55335.0,106274.0,55160.0,143010.0,70700.0,67760.0,228445.0,369229.0,140098.0,143220.0,142779.0,27930.0,322070.0,457953.0,185097.0,630.0,15435.0,1512.0,0.0,2835.0,14490.0,4095.0,23310.0,2835.0,16002.0,0.0,0.0,0.0,3465.0,9450.0,315.0,3150.0,2205.0,15610.0,10433393.0
대륙독보,와룡강,프로무림,169083.0,134106.0,194897.0,192812.0,214588.0,180475.0,228642.0,232558.0,245803.0,169773.0,181348.0,182036.0,257536.0,267074.0,403806.0,243371.0,270102.0,227101.0,145682.0,200402.0,293150.0,241806.0,144559.0,179905.0,160568.0,132730.0,179054.0,137071.0,202489.0,233521.0,169707.0,193775.0,143401.0,106354.0,108863.0,155399.0,192208.0,127518.0,173240.0,157363.0,186589.0,138415.0,209563.0,191144.0,131176.0,148758.0,119964.0,112498.0,110031.0,112171.0,119052.0,114413.0,99427.0,111850.0,101141.0,155874.0,98780.0,145910.0,121865.0,128352.0,10430849.0
녹림투왕,초우,프로무림,264792.0,334949.0,230612.0,276901.0,360258.0,224672.0,476531.0,329848.0,375068.0,369164.0,237493.0,190967.0,317102.0,146234.0,153559.0,164146.0,93240.0,163841.0,292941.0,192210.0,188007.0,172019.0,163066.0,227606.0,189914.0,220605.0,132660.0,384077.0,231628.0,165937.0,255487.0,158568.0,166297.0,131275.0,237597.0,187611.0,150999.0,197618.0,118518.0,118869.0,169779.0,86348.0,229901.0,168447.0,119993.0,147272.0,133943.0,162857.0,103713.0,88817.0,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10407124.0
북두무맥,와룡강,프로무림,176792.0,115241.0,142464.0,148190.0,211370.0,237910.0,189740.0,177560.0,228850.0,161190.0,181430.0,272278.0,242502.0,316870.0,282530.0,143070.0,145330.0,152539.0,205015.0,238396.0,195165.0,219623.0,195057.0,185708.0,246350.0,402681.0,288939.0,323051.0,258023.0,289632.0,198087.0,181874.0,162602.0,158429.0,191426.0,153725.0,148412.0,123119.0,151389.0,143149.0,158605.0,72286.0,82089.0,170032.0,151664.0,107271.0,64604.0,120048.0,164786.0,94541.0,163430.0,55994.0,105262.0,70000.0,45910.0,82974.0,80757.0,91629.0,70193.0,82780.0,10220563.0
주인공 먹는 엑스트라,인기영,포텐,0.0,0.0,0.0,0.0,0.0,0.0,44434.0,6167499.0,854243.0,565075.0,270028.0,145827.0,88770.0,107816.0,117135.0,62990.0,227947.0,102108.0,313456.0,136652.0,61760.0,75034.0,227834.0,43597.0,53852.0,26869.0,42371.0,-966.0,40298.0,32039.0,35785.0,40693.0,2896.0,8363.0,20092.0,3752.0,16912.0,24281.0,20299.0,745.0,7763.0,11442.0,11319.0,6955.0,12867.0,2930.0,23580.0,698.0,23248.0,10402.0,2953.0,1968.0,425.0,18493.0,-840.0,25752.0,3714.0,9699.0,18717.0,3747.0,10176318.0
군림몽,와룡강,프로무림,255555.0,200402.0,180624.0,147126.0,142529.0,161818.0,241580.0,263049.0,206076.0,249586.0,128892.0,142815.0,203281.0,199620.0,146159.0,242400.0,244453.0,294615.0,221943.0,200640.0,207337.0,276516.0,205191.0,152379.0,198463.0,198982.0,236580.0,249219.0,247492.0,205174.0,129222.0,252389.0,137132.0,240944.0,134204.0,138749.0,161350.0,121328.0,125190.0,175766.0,146981.0,67329.0,109112.0,159711.0,169832.0,150192.0,101343.0,126020.0,111276.0,84327.0,113534.0,116738.0,125511.0,141973.0,94920.0,97800.0,73560.0,79480.0,95750.0,91258.0,10123417.0
늙은 경비에게 조교당하는 스튜어디스의 이야기,푸른산붉은꽃,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362460.0,260344.0,380591.0,546431.0,566510.0,350326.0,339932.0,451699.0,580086.0,416253.0,252732.0,280802.0,279209.0,238738.0,260434.0,152139.0,167882.0,173686.0,132345.0,185780.0,107381.0,148330.0,150840.0,266488.0,292610.0,178496.0,128358.0,285271.0,150427.0,152256.0,115730.0,202263.0,118996.0,150603.0,182528.0,139861.0,65860.0,105940.0,220956.0,131219.0,148757.0,143375.0,106495.0,10071419.0
내 나이 90살에 회귀라니,커피와함께,프로무림,403330.0,386210.0,208631.0,254500.0,157270.0,217900.0,173970.0,118050.0,243110.0,222600.0,183265.0,187340.0,150500.0,213150.0,136730.0,229993.0,302580.0,104213.0,96644.0,173241.0,187738.0,355025.0,555086.0,160590.0,209512.0,146913.0,131102.0,86456.0,148592.0,273978.0,238363.0,226165.0,169735.0,109311.0,85717.0,128820.0,161389.0,83122.0,243973.0,117823.0,54309.0,75332.0,134841.0,104732.0,71890.0,137608.0,115483.0,72617.0,76415.0,80810.0,141375.0,129177.0,42608.0,90572.0,65999.0,241036.0,124366.0,93860.0,83352.0,141959.0,10060978.0
십왕독보,와룡강,프로무림,211702.0,143340.0,121257.0,120069.0,135761.0,141036.0,210006.0,245115.0,183525.0,228511.0,239452.0,217852.0,178625.0,164265.0,253318.0,364192.0,209541.0,142870.0,203417.0,196821.0,294141.0,276026.0,225912.0,163988.0,229436.0,185340.0,170746.0,176141.0,145598.0,158978.0,172647.0,174587.0,224635.0,143482.0,181705.0,124542.0,220848.0,194246.0,131567.0,88472.0,145564.0,173919.0,105857.0,134722.0,217842.0,120833.0,191385.0,85006.0,102601.0,217410.0,139419.0,148534.0,108061.0,127742.0,77895.0,170941.0,59941.0,92930.0,4150.0,0.0,10018464.0
천마강림,청산,포텐,411009.0,266532.0,256038.0,229922.0,159131.0,95998.0,80276.0,280505.0,237769.0,486066.0,136710.0,183610.0,226268.0,102040.0,96600.0,80535.0,131253.0,52813.0,105098.0,100408.0,99435.0,280027.0,332238.0,78337.0,71285.0,137990.0,151190.0,100102.0,89359.0,92727.0,115881.0,145272.0,56344.0,112142.0,71612.0,134115.0,149541.0,37726.0,65315.0,124315.0,156142.0,188080.0,101255.0,106322.0,45580.0,62962.0,49960.0,25600.0,90053.0,46228.0,309980.0,917732.0,305496.0,130241.0,494184.0,250089.0,145941.0,200504.0,110601.0,113124.0,10013608.0
역대급 야구 천재의 탄생,삼십춘기,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99046.0,2097375.0,879123.0,360491.0,188012.0,163927.0,425365.0,733036.0,237538.0,149148.0,125788.0,181647.0,82119.0,59609.0,1735746.0,427767.0,277164.0,216913.0,206082.0,296195.0,194672.0,284624.0,174763.0,124471.0,111065.0,140498.0,9972184.0
역대급 포식능력자의 차,이세계사장,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,565651.0,425681.0,652701.0,513021.0,390489.0,380319.0,1652697.0,1593988.0,313521.0,385514.0,310190.0,256399.0,156098.0,248848.0,260742.0,157288.0,327004.0,200060.0,175008.0,423275.0,302062.0,273820.0,9964410.0
절대고수,와룡강,프로무림,193059.0,108957.0,101742.0,172931.0,134735.0,205030.0,260120.0,328760.0,299060.0,203190.0,175100.0,228330.0,179360.0,212260.0,201600.0,167580.0,192760.0,384300.0,208000.0,214660.0,184220.0,171360.0,130800.0,193830.0,272350.0,145554.0,183300.0,203020.0,191700.0,149130.0,183930.0,71230.0,142860.0,135420.0,266630.0,141130.0,164270.0,98900.0,121130.0,208710.0,186314.0,218046.0,61330.0,94512.0,119858.0,170680.0,84390.0,81900.0,145200.0,101030.0,94130.0,60788.0,91316.0,104190.0,95480.0,187230.0,145089.0,80060.0,50440.0,178340.0,9881331.0
달마삼검,황정검,프로무림,224900.0,300550.0,121750.0,101930.0,137630.0,107760.0,69750.0,100960.0,75000.0,47130.0,105030.0,90320.0,111280.0,153110.0,200480.0,81110.0,62400.0,49650.0,482989.0,1008680.0,273630.0,258670.0,159148.0,83306.0,128140.0,86360.0,125050.0,232760.0,521750.0,794030.0,573384.0,389668.0,502850.0,592570.0,627720.0,296482.0,100087.0,101740.0,62610.0,10298.0,4815.0,14080.0,9112.0,900.0,8098.0,7797.0,11870.0,23561.0,9338.0,24300.0,51686.0,33327.0,16020.0,18103.0,900.0,4167.0,2880.0,0.0,1800.0,900.0,9796316.0
구대마왕,몽월,프로무림,900.0,15300.0,100.0,1800.0,52400.0,3600.0,2099000.0,1223500.0,151500.0,3600.0,19800.0,80000.0,6300.0,900.0,49300.0,76800.0,13200.0,2700.0,183800.0,314400.0,16200.0,54000.0,1800.0,1898800.0,2990100.0,84600.0,32670.0,4550.0,13105.0,53860.0,77310.0,7560.0,9170.0,5670.0,6300.0,6020.0,18606.0,44436.0,8330.0,26390.0,1890.0,8330.0,4760.0,4270.0,10710.0,1260.0,0.0,8568.0,7182.0,5670.0,0.0,2520.0,1260.0,1260.0,7070.0,1260.0,7560.0,0.0,12600.0,5040.0,9749587.0
1980 독식하는 재벌,독성,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854756.0,699668.0,1632189.0,829813.0,1326495.0,1240138.0,868633.0,533071.0,223766.0,237179.0,203462.0,211704.0,196951.0,70309.0,79396.0,33936.0,47516.0,66054.0,140100.0,61314.0,36970.0,38096.0,32147.0,9663663.0
모용세가 역대급 천재의 귀환,독성(송재훈),포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259856.0,102742.0,174048.0,509782.0,1031568.0,854566.0,682188.0,565889.0,640870.0,635375.0,459978.0,322564.0,342021.0,210554.0,175548.0,338490.0,190922.0,234915.0,105580.0,77376.0,84466.0,137380.0,233181.0,108616.0,116958.0,115879.0,102049.0,165763.0,126991.0,90416.0,94171.0,60404.0,105719.0,9456825.0
재벌세는 총수가 되고 싶다,독성,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129438.0,652133.0,403704.0,1408321.0,830471.0,452716.0,3077419.0,531453.0,265067.0,396913.0,199132.0,9346767.0
단권 다시 태어난 야구 천재,소구장,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772957.0,1550141.0,1134709.0,850650.0,1120993.0,396625.0,290493.0,277310.0,304142.0,366184.0,432327.0,154042.0,443907.0,9094480.0
졸부 집 망나니,백범,포텐,0.0,0.0,0.0,0.0,0.0,190500.0,195980.0,74855.0,44055.0,41580.0,24585.0,66385.0,79376.0,57475.0,43560.0,41360.0,56364.0,35500.0,20718.0,28696.0,30265.0,31083.0,11665.0,21558.0,5589.0,21434.0,24811.0,6829.0,36202.0,5032.0,25126.0,28427.0,30283.0,40642.0,51285.0,34977.0,95820.0,179939.0,62520.0,70148.0,121256.0,15189.0,23403.0,19910.0,26271.0,822808.0,75467.0,209455.0,694852.0,364395.0,161915.0,137754.0,198076.0,266483.0,108844.0,502175.0,122406.0,167719.0,349450.0,2727814.0,8930266.0
제161장 니,설봉,프로무림,124800.0,22400.0,227200.0,22400.0,176000.0,438400.0,380800.0,508800.0,272000.0,147200.0,96000.0,278400.0,150400.0,368000.0,44800.0,9600.0,134400.0,182400.0,348800.0,620800.0,144000.0,147200.0,380800.0,54400.0,41600.0,403200.0,217600.0,86400.0,182400.0,560000.0,182400.0,214400.0,19200.0,16000.0,70400.0,3200.0,3200.0,32000.0,0.0,51200.0,70400.0,19200.0,12800.0,41600.0,313600.0,12800.0,70400.0,0.0,0.0,6400.0,70400.0,35200.0,73600.0,35200.0,192000.0,124800.0,102400.0,44800.0,233600.0,64000.0,8886400.0
단권 곤륜패선,윤신현,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465069.0,1442462.0,4911105.0,423634.0,692656.0,676255.0,275102.0,8886283.0
